Id;ConducenHijos;Edad;NHijos;AntiguedadTrabajo;Ingresos;Soltero;ValorDomicilio;Genero;Educacion;Trabajo;DistanciaTrabajo;Uso;ValVehiculo;Experiencia;Tipo;ColorRojo;TCuantia;NSiniestros;Suspensiones;Motor;Antiguedad;Zona
35940;0;50;0;0;$0;No;$88,189;F;Superior;Ingeniero;44;Privado;$1,500;11;Deportivo;no;$26,452;2;No;0;1;Urbano
39362;0;47;0;14;$58,568;No;$217,714;F;Master;Abogado;34;Privado;$12,060;10;SUV;no;$873;3;No;4;17;Urbano
24070;0;54;0;14;$114,422;No;;F;Master;Abogado;33;Privado;$23,350;1;SUV;no;$4,091;1;No;0;16;Urbano
48292;0;60;0;10;$105,600;No;;F;PhD;Doctor;37;Privado;$10,420;6;SUV;no;$4,853;1;No;3;;Urbano
41945;2;56;3;16;$127,361;No;$405,729;M;Master;;12;Privado;$13,530;1;Minivan;no;$7,068;2;No;0;13;Urbano
63024;0;19;0;6;$5,336;No;$0;F;Técnico;Arquitecto;26;Privado;$11,650;6;Deportivo;si;$1,845;2;No;7;1;Urbano
89302;0;43;2;14;$92,815;No;$247,752;M;Superior;Administrador;36;Privado;$10,780;6;Minivan;si;$20,585;1;No;5;13;Urbano
14681;0;38;0;;$45,734;No;$222,653;M;Técnico;Administrador;5;Comercial;$9,870;1;Pickup;no;$3,296;1;No;3;1;Urbano
34731;1;58;2;17;$100,886;No;;F;Superior;Administrador;32;Privado;$34,790;11;SUV;no;$4,805;1;No;0;;Rural
47418;0;51;0;4;$67,954;No;$0;F;Master;Ingeniero;53;Privado;$22,440;7;SUV;no;$8,419;2;No;3;17;Urbano
70526;0;30;4;0;$0;Si;;M;Superior;Estudiante;32;Comercial;$5,080;7;Pickup;si;$7,784;2;No;2;6;Urbano
37240;0;47;0;13;$32,611;No;$132,321;M;Técnico;Arquitecto;11;Privado;$1,500;6;Minivan;si;$26,973;2;Si;5;1;Urbano
22179;0;38;0;7;$33,237;No;$139,952;F;Técnico;Arquitecto;21;Privado;$15,450;1;SUV;no;$2,588;2;No;7;1;Urbano
45451;1;36;2;14;$125,646;No;$266,746;M;Master;;60;Comercial;$39,090;1;Camión;no;$2,157;1;No;6;19;Urbano
62819;0;27;2;10;$17,686;No;$136,423;F;Bachiller;Arquitecto;60;Privado;$10,050;10;Minivan;no;$5,433;1;No;0;1;Urbano
89784;0;44;0;12;$84,015;No;$0;M;Técnico;Deportista;45;Privado;$12,230;14;Minivan;no;$5,571;1;No;0;9;Urbano
42623;0;42;0;11;$49,224;No;$155,963;M;Técnico;Independiente;29;Comercial;$27,460;1;Minivan;si;$4,546;3;No;0;1;Urbano
38762;1;42;1;13;$25,860;No;$102,425;F;Técnico;Arquitecto;54;Privado;$7,140;1;SUV;no;$6,983;2;No;5;9;Urbano
19056;0;49;0;13;$59,743;No;$239,955;M;Superior;Independiente;11;Comercial;$12,370;1;Minivan;no;$51,188;1;Si;4;10;Urbano
83839;0;54;0;13;$63,212;No;$207,429;F;Técnico;Deportista;38;Privado;$13,220;1;SUV;no;$6,712;1;No;0;1;Urbano
36004;0;31;3;13;$30,089;No;$121,900;M;Técnico;Administrador;36;Comercial;$31,510;3;Camión;si;$4,278;2;No;4;1;Urbano
75207;0;47;0;14;$58,568;No;$217,714;F;Master;Abogado;34;Privado;$12,060;10;SUV;no;$873;3;No;4;17;Urbano
41124;0;45;1;12;$37,675;Si;$148,826;F;Técnico;Arquitecto;47;Privado;$5,270;1;Deportivo;no;$3,978;2;No;3;7;Urbano
63372;0;47;0;10;$129,926;No;$0;M;Master;Administrador;62;Privado;$15,650;4;Minivan;si;$6,527;3;No;1;9;Urbano
11083;2;41;4;0;$0;Si;$0;F;Master;Ingeniero;53;Privado;$1,500;6;Deportivo;no;$1,433;2;No;5;;Urbano
36301;0;54;0;;$35,638;No;$188,539;F;PhD;Doctor;34;Privado;$12,340;1;Deportivo;no;$1,278;2;No;0;10;Urbano
42596;0;58;1;0;$0;Si;$0;M;Técnico;Estudiante;51;Privado;$13,140;1;Minivan;si;$5,696;3;No;9;1;Urbano
52800;0;46;0;;$67,938;No;$235,842;F;PhD;Abogado;48;Privado;$13,690;1;SUV;no;$4,656;1;No;0;13;Urbano
95485;0;39;3;14;;Si;$0;F;Bachiller;Independiente;41;Privado;$16,070;1;SUV;no;$4,338;3;No;1;;Urbano
25237;0;54;0;12;;No;$200,391;F;Técnico;Arquitecto;67;Privado;$10,480;6;SUV;no;$27,414;3;Si;2;8;Urbano
32790;0;56;0;10;$63,141;No;;M;Superior;Administrador;51;Privado;$1,500;7;Minivan;no;$725;3;No;0;12;Urbano
26284;0;47;0;0;$0;No;$67,647;F;Superior;Ingeniero;19;Privado;$6,200;9;SUV;no;$23,972;1;Si;1;9;Urbano
85267;0;41;0;8;$67,014;No;$0;M;Superior;Administrador;39;Privado;$12,300;1;Minivan;si;$5,101;4;No;3;5;Urbano
42806;0;48;0;14;$114,544;No;$326,091;M;PhD;;19;Comercial;$9,910;7;Pickup;no;$6,555;2;No;0;11;Urbano
78142;0;42;0;12;$85,921;No;$270,346;F;Master;Abogado;41;Privado;$29,080;7;Pickup;no;$1,551;4;No;2;15;Urbano
67469;0;48;0;;$64,286;No;$0;F;Master;Deportista;37;Comercial;$45,130;7;Camión;no;$4,423;4;No;7;15;Urbano
34076;0;58;0;;$229,207;No;$588,059;M;PhD;Deportista;46;Comercial;$30,220;6;Camión;no;$11,827;2;No;4;3;Urbano
50185;0;39;0;6;$81,042;No;$247,600;M;Superior;Administrador;39;Comercial;$21,430;4;Van;si;$7,114;1;No;4;9;Urbano
82635;0;35;0;7;$20,717;No;$0;M;Técnico;Independiente;24;Comercial;$7,070;10;Pickup;si;$5,179;1;No;0;7;Urbano
56431;0;47;0;7;$21,517;No;$130,812;M;Técnico;Arquitecto;12;Comercial;$8,350;10;Pickup;no;$7,143;1;No;7;1;Urbano
45307;0;28;3;0;$0;Si;$0;M;Superior;Estudiante;33;Comercial;$3,830;1;Minivan;si;$4,311;2;No;0;12;Urbano
82654;1;42;3;13;$58,797;Si;$0;M;PhD;;5;Comercial;$19,980;4;Van;si;$1,310;2;No;4;23;Urbano
70316;0;63;0;15;$26,921;No;$140,455;F;Superior;Deportista;19;Privado;$14,360;1;SUV;no;$30,288;2;Si;2;11;Urbano
51709;0;35;1;6;$17,972;No;$109,056;M;Bachiller;Arquitecto;35;Privado;$14,050;7;Minivan;si;$6,890;4;No;4;1;Urbano
30771;0;54;0;;$35,638;No;$188,539;F;PhD;Doctor;34;Privado;$12,340;1;Deportivo;no;$1,278;2;No;0;10;Urbano
92758;0;60;0;13;$22,796;No;$140,908;M;Master;Abogado;52;Privado;$9,780;13;Minivan;si;$9,818;1;No;3;17;Urbano
82337;0;41;0;12;$145,260;No;;M;PhD;;12;Comercial;$20,130;21;Van;si;$4,188;2;No;5;15;Urbano
21155;0;42;0;10;$47,836;No;$175,242;F;Superior;Deportista;34;Privado;$6,280;1;SUV;no;$8,273;3;No;3;9;Urbano
48735;0;46;0;;$67,938;No;$235,842;F;PhD;Abogado;48;Privado;$13,690;1;SUV;no;$4,656;1;No;0;13;Urbano
61525;0;32;1;10;$6,930;No;$0;M;Técnico;Estudiante;42;Comercial;$23,660;4;Camión;si;$4,415;3;No;1;8;Urbano
93011;1;41;4;8;$175,783;Si;$0;F;PhD;;46;Comercial;$21,520;11;Pickup;no;$4,082;1;No;4;17;Urbano
16262;0;58;0;12;$69,282;No;$295,989;M;Superior;Administrador;47;Privado;$10,520;6;Pickup;no;$1,142;2;No;0;13;Urbano
43251;0;36;0;13;$64,755;No;$244,414;M;Bachiller;Independiente;57;Comercial;$23,420;4;Camión;no;$3,174;3;No;4;1;Urbano
37166;0;39;0;10;$74,719;No;$0;M;Superior;Administrador;45;Privado;$25,760;10;Minivan;no;$4,094;4;No;2;12;Urbano
96516;0;59;2;0;;No;$119,473;M;Superior;Estudiante;45;Comercial;$7,400;3;Pickup;si;$3,903;2;No;3;11;Urbano
55668;0;55;0;15;$34,745;No;;M;Técnico;Independiente;15;Privado;$10,470;18;Pickup;si;$2,752;2;No;4;;Urbano
75400;0;39;0;14;$57,550;No;$184,666;M;Master;Abogado;54;Privado;$3,200;1;Minivan;si;$1,517;1;No;0;;Urbano
56520;0;52;0;13;;No;$0;F;Master;Abogado;23;Privado;$20,190;4;SUV;no;$1,474;1;No;3;13;Urbano
29341;0;57;0;15;$126,348;No;$368,289;M;Master;;36;Comercial;$29,650;13;Camión;no;$6,142;2;No;2;17;Urbano
59337;0;56;3;0;$0;No;$0;F;Técnico;Estudiante;39;Comercial;$7,420;6;SUV;no;$5,442;3;No;9;8;Rural
52813;0;65;0;16;$24,274;No;$211,649;F;Técnico;Arquitecto;42;Privado;$10,770;1;Deportivo;no;$1,235;3;No;1;12;Rural
58954;0;46;0;10;$91,283;No;$277,520;M;PhD;;37;Comercial;$26,610;1;Camión;si;$12,861;1;No;0;13;Urbano
54060;0;25;4;11;$49,576;Si;$160,042;F;Master;Deportista;5;Privado;$6,460;6;SUV;no;$3,862;3;No;1;16;Urbano
84537;0;45;0;11;$80,601;No;$0;F;Superior;Administrador;54;Privado;$15,170;6;SUV;no;$9,448;2;No;4;1;Urbano
36087;0;50;0;16;$90,015;No;$265,405;F;Master;Administrador;49;Privado;$15,500;10;Minivan;no;$9,082;2;No;0;15;Urbano
78127;0;49;1;14;$61,036;No;$160,699;M;Técnico;Independiente;16;Comercial;$12,500;10;Minivan;si;$8,963;3;No;1;7;Urbano
56681;0;49;0;11;;No;$127,077;F;Técnico;Ingeniero;21;Privado;$10,130;8;SUV;no;$2,740;1;No;0;1;Urbano
69295;1;44;2;16;$165,769;No;$414,539;M;PhD;;27;Comercial;$44,250;9;Camión;si;$26,121;3;Si;8;11;Urbano
78391;0;43;2;12;;No;$227,476;M;Superior;Independiente;46;Comercial;$19,610;7;Van;si;$4,704;5;No;1;11;Urbano
28931;0;46;0;9;$35,586;No;$168,624;M;Bachiller;Arquitecto;40;Comercial;$6,620;1;Pickup;no;$3,627;1;No;8;1;Urbano
74066;1;45;2;17;$111,268;No;$288,071;F;Master;Abogado;46;Privado;$21,680;4;Minivan;no;$10,366;2;Si;3;10;Urbano
70932;1;60;2;12;$44,830;Si;$187,429;M;Técnico;Administrador;35;Privado;$20,040;4;Minivan;si;$6,456;2;No;1;8;Urbano
45838;0;24;2;10;;Si;;F;Técnico;Estudiante;37;Privado;$8,230;13;Deportivo;si;$1,395;1;No;6;7;Rural
58307;0;43;2;13;$55,274;No;$220,590;F;Superior;Independiente;24;Comercial;$17,740;3;SUV;no;$4,500;4;No;8;9;Urbano
64237;1;39;3;14;$41,376;No;$176,065;F;Técnico;Arquitecto;58;Privado;$21,390;11;SUV;no;$2,743;3;No;4;5;Urbano
43030;0;47;1;10;$82,633;Si;$0;F;Superior;Independiente;45;Comercial;$14,460;6;SUV;no;$15,697;4;Si;0;10;Urbano
26001;0;36;3;11;$101,575;Si;$282,821;M;Superior;Administrador;48;Privado;$5,100;1;Minivan;si;$2,862;2;No;1;11;Urbano
72124;0;32;2;13;$14,744;No;$0;F;Superior;Estudiante;27;Privado;$14,930;3;SUV;no;$613;3;No;5;7;Urbano
94886;0;31;3;10;$26,606;Si;$0;F;Técnico;Estudiante;27;Comercial;$10,890;1;SUV;no;$4,044;3;No;0;9;Urbano
56140;1;48;1;14;$12,981;Si;$142,714;F;Master;Abogado;40;Privado;$7,600;4;Deportivo;no;$11,681;2;No;5;14;Urbano
47583;0;53;0;0;$0;No;$0;F;Técnico;Ingeniero;28;Comercial;$18,070;7;Pickup;no;$20,773;5;Si;0;;Urbano
48990;0;44;0;11;$26,821;No;$171,022;M;Superior;Arquitecto;10;Comercial;$11,600;3;Pickup;si;$4,055;2;No;0;9;Urbano
90218;2;44;2;13;$142,551;Si;$391,566;F;Master;Abogado;16;Privado;$5,900;11;Deportivo;no;$39,019;1;No;8;18;Urbano
23214;0;53;0;7;$77,012;No;$316,239;M;PhD;Doctor;22;Privado;$21,440;1;Van;no;$8,744;3;No;0;13;Urbano
26610;0;32;2;13;$14,744;No;$0;F;Superior;Estudiante;27;Privado;$14,930;3;SUV;no;$613;3;No;5;7;Urbano
74109;0;56;0;14;$57,750;No;$0;F;Master;Ingeniero;49;Privado;$10,280;10;SUV;no;$8,044;1;No;0;18;Urbano
88955;0;44;0;10;$146,338;No;$0;M;Master;;21;Comercial;$22,620;1;Camión;no;$37,211;1;Si;3;10;Urbano
82802;0;53;0;10;$123,954;No;$0;M;Master;;18;Comercial;$17,850;10;Van;si;$1,644;1;No;3;10;Urbano
65478;0;58;0;13;$38,259;No;$195,213;M;Técnico;Arquitecto;58;Comercial;$11,130;1;Pickup;no;$5,712;2;No;3;1;Urbano
84119;0;56;0;14;$54,286;No;$0;M;Técnico;Independiente;52;Comercial;$15,440;10;Minivan;si;$6,417;1;No;0;1;Urbano
13163;2;43;2;13;$25,643;No;$125,466;M;Técnico;Independiente;30;Privado;$12,930;4;Minivan;no;$4,094;1;No;5;1;Urbano
42416;0;58;0;10;$46,946;No;$247,003;M;Master;Abogado;22;Privado;$16,860;6;Van;si;$28,158;1;Si;3;13;Urbano
81051;0;51;0;0;$0;No;$56,589;F;Técnico;Ingeniero;56;Comercial;$19,640;1;Pickup;no;$6,187;4;No;2;1;Urbano
92788;0;32;4;16;$25,749;No;$128,717;F;Técnico;Arquitecto;33;Privado;$4,700;7;Deportivo;no;$8,864;1;No;2;1;Urbano
52158;0;30;2;10;$34,586;Si;$0;M;Técnico;Arquitecto;38;Privado;$10,130;7;Pickup;no;$28,174;3;Si;7;;Urbano
70535;0;36;3;11;$101,575;Si;$282,821;M;Superior;Administrador;48;Privado;$5,100;1;Minivan;si;$2,862;2;No;1;11;Urbano
85583;0;32;1;8;$63,720;Si;$0;M;Superior;Administrador;21;Comercial;$18,010;3;Van;si;$39,833;1;Si;6;9;Urbano
97100;0;47;0;;$23,290;No;;F;Técnico;Independiente;46;Comercial;$8,530;6;SUV;no;$17,597;2;No;0;7;Urbano
93871;0;48;0;11;$39,285;No;$0;F;Bachiller;Independiente;26;Privado;$22,930;1;Pickup;no;$6,367;1;No;7;1;Urbano
92858;2;44;2;14;$45,576;No;$156,623;F;Bachiller;Independiente;27;Privado;$1,500;4;Deportivo;no;$25,276;2;No;8;;Urbano
41706;0;28;0;11;;No;$0;F;Técnico;Independiente;38;Comercial;$22,470;1;Minivan;no;$1,263;1;No;2;7;Urbano
25946;0;43;0;12;;No;$0;F;PhD;Deportista;42;Privado;$13,520;13;Minivan;no;$22,305;3;No;0;15;Urbano
21149;0;48;0;;$151,853;No;$440,392;M;PhD;;66;Comercial;$29,130;1;Camión;si;$3,004;1;No;6;11;Urbano
94865;0;51;0;14;$77,728;No;$215,250;F;Superior;Independiente;43;Comercial;$14,370;10;SUV;no;$8,466;2;No;4;9;Urbano
66948;0;36;2;12;$115,701;Si;$0;M;Superior;Deportista;37;Privado;$17,070;1;Minivan;si;$6,297;2;No;0;1;Urbano
76946;0;58;0;13;$102,904;No;$0;M;Master;;47;Comercial;$30,460;4;Camión;si;$5,705;2;No;0;18;Urbano
14297;0;48;0;10;$55,934;No;;F;Superior;Administrador;38;Privado;$23,900;6;Pickup;no;$8,804;2;No;3;7;Urbano
74818;0;81;2;23;$109,275;No;$381,377;M;Superior;Administrador;39;Privado;$22,030;7;Deportivo;si;$4,773;5;No;0;6;Urbano
42513;0;43;0;11;$229,983;No;$0;M;PhD;;16;Comercial;$24,910;13;Camión;si;$8,983;1;No;1;15;Urbano
91801;0;57;0;0;$0;No;$0;M;Técnico;Estudiante;37;Comercial;$12,540;4;Minivan;si;$25,429;2;Si;0;11;Rural
34853;0;36;3;15;$7,585;No;$75,925;M;Bachiller;Estudiante;5;Privado;$5,860;1;Minivan;si;$6,271;1;No;0;;Urbano
50345;0;47;0;14;$50,542;No;$234,379;M;Superior;Administrador;52;Privado;$12,340;1;Minivan;no;$11,471;1;No;0;8;Urbano
96488;0;38;0;10;$98,120;No;$0;F;Superior;Independiente;22;Comercial;$16,090;3;SUV;no;$2,982;4;No;2;12;Urbano
22604;0;56;0;13;$113,370;No;$0;F;PhD;;49;Comercial;$18,990;10;Pickup;no;$1,841;3;No;0;12;Urbano
65384;0;41;0;15;$32,437;No;$140,264;M;Superior;Independiente;37;Comercial;$19,820;10;Minivan;si;$7,501;2;No;3;12;Urbano
32838;0;46;0;9;;No;$0;F;Master;Abogado;36;Privado;$11,910;1;Deportivo;no;$9,868;2;No;0;18;Urbano
71213;0;36;0;9;$111,961;No;$0;M;Superior;Independiente;33;Comercial;$16,300;1;Van;no;$9,055;1;No;0;12;Urbano
95677;1;40;3;;$137,394;Si;$0;F;Master;Abogado;6;Privado;$21,690;6;Minivan;no;$30,553;3;No;1;18;Urbano
57616;0;51;1;18;$30,531;No;$122,736;F;Técnico;Independiente;48;Comercial;$15,470;1;SUV;no;$4,874;3;No;5;1;Urbano
12832;0;59;0;11;$131,919;No;$328,571;F;Superior;Independiente;27;Comercial;$1,500;13;Deportivo;no;$9,343;1;No;0;6;Urbano
60947;0;52;0;7;$16,253;No;$0;M;Bachiller;Arquitecto;40;Privado;$8,080;1;Pickup;no;$969;3;No;3;7;Urbano
40113;0;39;0;6;$33,893;No;$210,190;F;Bachiller;Independiente;39;Privado;$10,650;1;SUV;no;$20,631;1;No;7;1;Urbano
99294;0;51;0;12;;No;$467,883;F;Superior;Administrador;29;Comercial;$44,590;1;Camión;no;$8,331;1;No;5;9;Urbano
24860;0;59;0;11;$71,226;No;$252,722;M;Superior;Administrador;10;Privado;$13,490;1;Minivan;si;$9,287;1;No;5;11;Urbano
98277;0;30;1;10;$63,425;Si;$222,135;F;Técnico;Deportista;36;Privado;$17,230;9;Minivan;no;$4,927;1;No;6;9;Urbano
48685;0;44;2;11;$48,718;Si;$0;M;Bachiller;Arquitecto;62;Privado;$22,390;1;Van;si;$9,484;2;No;1;6;Rural
80642;1;43;2;11;$37,520;Si;$157,574;M;Bachiller;Independiente;19;Comercial;$9,550;6;Pickup;no;$1,459;1;No;0;7;Urbano
66581;0;47;0;9;$107,414;No;$0;F;Master;Ingeniero;50;Comercial;$21,220;7;Pickup;no;$8,295;5;No;2;17;Urbano
16679;0;33;2;11;$77,951;Si;$226,375;F;Superior;Administrador;47;Privado;$22,310;6;Minivan;no;$8,294;2;No;2;1;Urbano
14084;0;47;0;7;$97,611;No;$265,828;F;Superior;Administrador;12;Privado;$15,960;7;SUV;no;$808;2;No;0;1;Urbano
28371;0;50;0;12;$45,969;No;$141,496;M;Master;Abogado;5;Privado;$6,500;7;Pickup;si;$3,414;1;No;5;17;Urbano
55170;0;48;0;10;$91,245;No;$278,928;F;Bachiller;Independiente;10;Privado;$15,420;8;SUV;no;$3,136;1;No;8;1;Urbano
15104;1;41;1;11;$65,483;No;;M;PhD;;30;Comercial;$5,620;17;Pickup;si;$7,351;1;No;0;18;Urbano
84843;0;54;0;9;$71,530;No;$0;F;Superior;Deportista;50;Privado;$23,870;7;SUV;no;$5,971;1;No;0;13;Urbano
64097;0;49;0;13;$83,569;No;$249,804;M;Superior;Deportista;23;Privado;$6,500;1;Pickup;no;$44,932;2;Si;0;7;Urbano
27079;0;41;0;10;$18,523;No;$0;F;Bachiller;Arquitecto;27;Privado;$9,400;13;SUV;no;$9,642;3;No;2;5;Urbano
92452;0;48;0;10;$27,208;No;$0;F;Técnico;Estudiante;64;Privado;$10,150;6;SUV;no;$18,535;2;No;3;7;Urbano
31834;0;43;0;11;$91,165;No;$274,668;M;Master;Abogado;5;Privado;$14,920;7;Minivan;no;$4,099;2;No;1;17;Urbano
14286;0;50;0;;$114,986;No;$243,925;F;PhD;Doctor;36;Privado;$18,000;1;SUV;no;$19,217;1;Si;3;17;Urbano
61898;0;50;0;8;$93,870;No;$286,090;M;Técnico;Independiente;60;Comercial;$27,140;7;Camión;si;$5,841;2;No;3;1;Urbano
62489;0;52;0;13;$65,465;No;$210,434;M;Master;Deportista;42;Privado;$18,760;1;Van;si;$5,372;2;No;6;10;Urbano
97656;0;41;2;9;$37,523;No;$166,138;M;Técnico;Arquitecto;40;Privado;$12,260;7;Minivan;no;$3,134;3;No;3;11;Urbano
63227;0;57;1;0;$0;No;$83,843;F;Bachiller;Ingeniero;36;Privado;$9,180;1;SUV;no;$2,933;6;No;8;1;Urbano
83860;0;39;0;13;$16,862;No;$148,063;M;Superior;Estudiante;47;Privado;$20,670;1;Van;si;$6,387;2;No;4;12;Urbano
26752;0;35;2;15;$34,385;No;;M;Técnico;Estudiante;34;Comercial;$5,000;19;Pickup;no;$7,788;3;No;4;9;Urbano
59411;0;51;0;8;$74,343;No;$222,957;M;Master;;52;Comercial;$44,130;7;Camión;no;$5,689;3;No;0;18;Urbano
74093;0;31;1;11;$64,365;No;;M;Master;Deportista;23;Comercial;$4,900;3;Pickup;si;$6,156;5;No;0;16;Urbano
11906;0;57;0;5;$32,033;No;$167,795;F;Master;Ingeniero;44;Privado;$18,110;10;Deportivo;no;$1,575;1;No;7;16;Urbano
43485;0;55;0;13;$72,391;No;$254,334;F;Superior;Administrador;24;Privado;$13,740;4;Pickup;no;$9,119;1;No;2;15;Urbano
16672;0;58;0;8;$77,297;No;$280,067;M;Superior;Independiente;5;Comercial;$7,300;4;Pickup;no;$3,075;1;No;5;1;Urbano
51335;0;48;0;13;;No;$183,979;M;PhD;Doctor;30;Privado;$7,830;1;Minivan;si;$5,782;2;No;0;13;Urbano
49178;0;39;0;10;$31,131;No;$0;M;Técnico;Arquitecto;30;Privado;$8,510;6;Minivan;si;$37,066;2;Si;5;13;Urbano
45203;0;18;0;0;$0;No;$0;F;Técnico;Ingeniero;52;Privado;$9,970;1;SUV;si;$14,140;2;No;7;;Urbano
36424;0;55;0;9;$244,905;No;$602,718;M;PhD;;19;Comercial;$31,490;1;Camión;si;$5,353;1;No;0;10;Urbano
75667;0;35;0;9;$72,389;No;$213,173;F;PhD;Abogado;45;Privado;$13,440;1;Minivan;no;$8,185;1;No;2;10;Urbano
11730;0;53;0;10;$62,280;No;$0;M;Master;;52;Comercial;$30,810;6;Camión;si;$4,390;1;No;0;12;Urbano
69864;0;56;0;8;$56,111;No;;F;Técnico;Administrador;61;Privado;$14,180;4;SUV;no;$3,387;3;No;1;10;Urbano
15165;0;53;0;12;$41,359;No;$182,242;M;Master;;31;Comercial;$16,850;9;Van;si;$9,581;2;No;4;1;Urbano
75224;0;50;0;14;$73,277;No;$205,265;F;Técnico;Independiente;41;Comercial;$7,230;6;SUV;no;$13,102;2;No;4;9;Urbano
22217;0;33;4;0;$0;Si;$0;M;Técnico;Estudiante;14;Comercial;$12,470;1;Minivan;si;$10,794;2;Si;4;5;Urbano
59816;0;42;2;;;No;$165,531;M;Master;Abogado;69;Privado;$12,010;4;Pickup;si;$17,445;3;Si;3;12;Urbano
20545;0;28;1;9;;Si;$0;F;Técnico;Independiente;32;Comercial;$24,560;7;SUV;no;$20,778;1;Si;6;1;Urbano
76753;0;49;0;12;$117,424;No;$0;F;PhD;;26;Comercial;$33,670;1;Van;no;$4,327;2;No;0;10;Urbano
17049;0;49;0;13;$99,493;No;$288,808;F;Técnico;Independiente;14;Comercial;$23,030;4;Pickup;no;$6,980;2;No;2;1;Urbano
30396;0;39;0;13;$36,241;No;$167,608;M;Superior;Deportista;23;Privado;$9,780;4;Pickup;si;$4,253;1;No;0;1;Urbano
91919;1;38;2;0;$0;No;$0;M;Técnico;Estudiante;17;Comercial;$5,300;1;Minivan;si;$2,185;1;No;4;5;Urbano
15382;0;60;0;10;$105,600;No;;F;PhD;Doctor;37;Privado;$10,420;6;SUV;no;$4,853;1;No;3;;Urbano
86690;0;44;0;12;$46,233;No;$0;F;Bachiller;Independiente;22;Privado;$10,520;6;Minivan;no;$1,994;1;No;2;1;Urbano
44709;0;53;0;13;$110,911;No;$335,699;M;Superior;Administrador;49;Comercial;$25,840;17;Camión;si;$10,474;1;No;1;7;Urbano
93055;0;55;0;14;$91,610;No;$296,001;M;Técnico;Independiente;51;Comercial;$7,000;6;Pickup;si;$7,409;5;No;3;8;Urbano
65438;0;47;0;13;$88,078;No;$279,722;M;Master;Abogado;50;Privado;$16,040;6;Minivan;si;$2,526;5;No;0;7;Urbano
40439;1;49;1;14;$70,588;Si;$0;F;Master;Abogado;19;Privado;$13,460;11;Minivan;no;$7,079;2;No;2;17;Urbano
44602;0;54;0;13;$88,668;No;$316,419;F;PhD;Abogado;63;Privado;$20,090;4;Minivan;no;$10,520;2;No;1;14;Urbano
44223;0;42;0;7;$70,141;No;$237,130;M;Bachiller;Independiente;63;Privado;$9,110;4;Pickup;si;$1,744;2;No;0;6;Urbano
58820;0;37;1;11;$55,341;No;$180,901;F;Master;Abogado;46;Privado;$19,220;4;SUV;no;$12,204;4;No;0;17;Urbano
75470;0;43;0;10;$46,119;No;$0;M;Técnico;Administrador;51;Comercial;$10,410;1;Pickup;si;$10,930;2;No;0;;Urbano
88174;0;59;0;13;$111,559;No;$330,596;F;Master;;30;Comercial;$29,020;15;Pickup;no;$1,348;2;No;6;;Urbano
11767;0;47;0;10;$105,960;No;$286,301;M;Master;Deportista;24;Comercial;$28,750;1;Camión;si;$5,807;5;No;0;11;Urbano
79398;0;51;0;8;$57,906;No;$201,076;F;Superior;Independiente;51;Comercial;$25,780;11;Minivan;no;$10,019;2;No;5;17;Urbano
31261;3;39;3;14;$44,293;Si;$228,387;F;Master;Deportista;37;Privado;$9,830;1;Deportivo;no;$5,957;1;No;6;;Urbano
77254;0;36;2;12;$69,546;No;$186,300;F;Técnico;Independiente;33;Comercial;$12,050;1;Deportivo;no;$5,106;2;No;1;1;Urbano
98308;0;31;4;14;$48,317;No;$133,939;F;Técnico;Arquitecto;15;Privado;$1,500;1;Deportivo;no;$26,686;5;Si;1;1;Urbano
42391;0;35;2;0;$0;Si;$0;M;Técnico;Estudiante;13;Privado;$15,840;14;Minivan;no;$4,665;3;No;6;1;Urbano
34536;0;43;0;9;$96,399;No;$285,628;F;PhD;Deportista;51;Privado;$14,920;1;SUV;no;$3,117;1;No;1;12;Urbano
29086;0;45;1;10;$59,197;Si;$0;M;Master;;61;Comercial;$22,690;10;Camión;no;$4,940;1;No;3;8;Urbano
85215;0;56;0;14;$54,286;No;$0;M;Técnico;Independiente;52;Comercial;$15,440;10;Minivan;si;$6,417;1;No;0;1;Urbano
47246;0;51;0;;$27,030;No;$148,356;M;Técnico;Arquitecto;30;Privado;$16,570;6;Van;si;$43,297;1;No;1;1;Urbano
82710;0;46;0;11;$146,882;No;$0;M;PhD;Deportista;34;Comercial;$21,830;3;Van;si;$8,170;2;No;3;10;Urbano
62183;1;43;1;12;$15,715;No;$143,966;M;Bachiller;Arquitecto;59;Privado;$7,370;1;Minivan;no;$3,301;2;No;5;6;Urbano
87990;0;47;0;0;$0;No;$0;M;Técnico;Estudiante;35;Comercial;$11,610;7;Pickup;si;$19,545;4;Si;0;1;Rural
41875;2;41;3;;$11,233;No;$140,788;F;Superior;Ingeniero;53;Privado;$10,580;7;SUV;no;$8,829;3;No;4;18;Urbano
79011;1;38;2;6;$21,073;Si;$91,827;F;Bachiller;Arquitecto;34;Comercial;$17,570;1;Pickup;no;$4,657;1;No;0;1;Urbano
75200;0;54;0;16;$33,472;No;$198,200;M;Bachiller;Independiente;29;Privado;$14,150;4;Minivan;si;$46,753;2;Si;4;1;Urbano
43931;1;32;2;11;$26,933;No;$141,200;F;Bachiller;Arquitecto;37;Privado;$8,040;10;SUV;no;$23,659;1;Si;3;1;Rural
65799;0;45;0;15;$128,801;No;$0;F;Master;Abogado;27;Privado;$25,900;3;Minivan;no;$5,994;3;No;6;17;Urbano
